arm,seed,variant,origin,timestamp,primary
F_FULL,92712,selected,47952,2024-11-29T00:10:00.000000000,0.17604064980870981
F_FULL,92712,selected,48096,2024-11-30T00:10:00.000000000,0.14833972104285104
F_FULL,92712,selected,48240,2024-12-01T00:10:00.000000000,0.13662670993751164
F_FULL,92712,selected,48384,2024-12-02T00:10:00.000000000,0.1482913008424608
F_FULL,92712,selected,48528,2024-12-03T00:10:00.000000000,0.1772419498389902
F_FULL,92712,selected,48672,2024-12-04T00:10:00.000000000,0.11168454907207494
F_FULL,92712,selected,48816,2024-12-05T00:10:00.000000000,0.2208641620063813
F_FULL,92712,selected,48960,2024-12-06T00:10:00.000000000,0.2578058638867897
F_FULL,92712,selected,49104,2024-12-07T00:10:00.000000000,0.24479277349973522
F_FULL,92712,selected,49248,2024-12-08T00:10:00.000000000,0.2701316056170037
F_FULL,92712,selected,49392,2024-12-09T00:10:00.000000000,0.20397148781626184
F_FULL,92712,selected,49536,2024-12-10T00:10:00.000000000,0.12621771980696253
F_FULL,92712,selected,49680,2024-12-11T00:10:00.000000000,0.15059007627500637
F_FULL,92712,selected,49824,2024-12-12T00:10:00.000000000,0.10538138123539256
F_FULL,92712,selected,49968,2024-12-13T00:10:00.000000000,0.12011407664563745
F_FULL,92712,selected,50112,2024-12-14T00:10:00.000000000,0.11843924605949858
F_FULL,92712,selected,50256,2024-12-15T00:10:00.000000000,0.18005163802941515
F_FULL,92712,selected,50400,2024-12-16T00:10:00.000000000,0.1636585745484895
F_FULL,92712,selected,50544,2024-12-17T00:10:00.000000000,0.09235435557487148
F_FULL,92712,selected,50688,2024-12-18T00:10:00.000000000,0.3174997466731555
F_FULL,92712,selected,50832,2024-12-19T00:10:00.000000000,0.29778864509581077
F_FULL,92712,selected,50976,2024-12-20T00:10:00.000000000,0.11316464396464869
F_FULL,92712,selected,51120,2024-12-21T00:10:00.000000000,0.27630153311198946
F_FULL,92712,selected,51264,2024-12-22T00:10:00.000000000,0.2508494993946711
F_FULL,92712,selected,51408,2024-12-23T00:10:00.000000000,0.13811211432260484
F_FULL,92712,selected,51552,2024-12-24T00:10:00.000000000,0.11663042594199262
F_FULL,92712,selected,51696,2024-12-25T00:10:00.000000000,0.126266595291581
F_FULL,92712,selected,51840,2024-12-26T00:10:00.000000000,0.16519608818753564
F_FULL,92712,selected,51984,2024-12-27T00:10:00.000000000,0.18729806143831765
F_FULL,92712,selected,52128,2024-12-28T00:10:00.000000000,0.14567723416712228
F_FULL,92712,selected,52272,2024-12-29T00:10:00.000000000,0.17296808242999956
F_FULL,92712,selected,52416,2024-12-30T00:10:00.000000000,0.13520525246812581
F_FULL,92712,selected,52560,2024-12-31T00:10:00.000000000,0.11346386817471865
F_TOP3,92712,selected,42048,2024-10-19T00:10:00.000000000,0.1311446599502173
F_TOP3,92712,selected,42192,2024-10-20T00:10:00.000000000,0.10328744688084802
F_TOP3,92712,selected,42336,2024-10-21T00:10:00.000000000,0.11504369120424103
F_TOP3,92712,selected,42480,2024-10-22T00:10:00.000000000,0.2604786319574212
F_TOP3,92712,selected,42624,2024-10-23T00:10:00.000000000,0.1429459871959753
F_TOP3,92712,selected,42768,2024-10-24T00:10:00.000000000,0.18075739959366255
F_TOP3,92712,selected,42912,2024-10-25T00:10:00.000000000,0.1038203636500185
F_TOP3,92712,selected,43056,2024-10-26T00:10:00.000000000,0.13054304075961026
F_TOP3,92712,selected,43200,2024-10-27T00:10:00.000000000,0.13559867317581625
F_TOP3,92712,selected,43344,2024-10-28T00:10:00.000000000,0.1201815315964774
F_TOP3,92712,selected,43488,2024-10-29T00:10:00.000000000,0.1525900055233508
F_TOP3,92712,selected,43632,2024-10-30T00:10:00.000000000,0.1417747236930614
F_TOP3,92712,selected,43776,2024-10-31T00:10:00.000000000,0.11942633390403547
F_TOP3,92712,selected,43920,2024-11-01T00:10:00.000000000,0.14247818953339686
F_TOP3,92712,selected,44064,2024-11-02T00:10:00.000000000,0.3255200108310377
F_TOP3,92712,selected,44208,2024-11-03T00:10:00.000000000,0.15960035367062797
F_TOP3,92712,selected,44352,2024-11-04T00:10:00.000000000,0.1920247365627072
F_TOP3,92712,selected,44496,2024-11-05T00:10:00.000000000,0.1248388404129342
F_TOP3,92712,selected,44640,2024-11-06T00:10:00.000000000,0.1930621953820825
F_TOP3,92712,selected,44784,2024-11-07T00:10:00.000000000,0.18335217150833652
F_TOP3,92712,selected,44928,2024-11-08T00:10:00.000000000,0.13593005895196308
F_TOP3,92712,selected,45072,2024-11-09T00:10:00.000000000,0.18407406485504968
F_TOP3,92712,selected,45216,2024-11-10T00:10:00.000000000,0.12394744594283819
F_TOP3,92712,selected,45360,2024-11-11T00:10:00.000000000,0.19945773294758515
F_TOP3,92712,selected,45504,2024-11-12T00:10:00.000000000,0.2162442371913401
F_TOP3,92712,selected,45648,2024-11-13T00:10:00.000000000,0.12108098395917927
F_TOP3,92712,selected,45792,2024-11-14T00:10:00.000000000,0.20355149064054648
F_TOP3,92712,selected,45936,2024-11-15T00:10:00.000000000,0.13314374903505607
F_TOP3,92712,selected,46080,2024-11-16T00:10:00.000000000,0.13776258640994146
F_TOP3,92712,selected,46224,2024-11-17T00:10:00.000000000,0.1566861668121768
F_TOP3,92712,selected,46368,2024-11-18T00:10:00.000000000,0.156953853346425
F_TOP3,92712,selected,46512,2024-11-19T00:10:00.000000000,0.46240768063263327
F_TOP3,92712,selected,46656,2024-11-20T00:10:00.000000000,0.1467156724984932
F_TOP3,92712,selected,46800,2024-11-21T00:10:00.000000000,0.1788380366470149
F_TOP3,92712,selected,46944,2024-11-22T00:10:00.000000000,0.17992211812807085
F_TOP3,92712,selected,47088,2024-11-23T00:10:00.000000000,0.18040175486137563
F_TOP3,92712,selected,47232,2024-11-24T00:10:00.000000000,0.31719860202490896
F_TOP3,92712,selected,47376,2024-11-25T00:10:00.000000000,0.19201416026590246
F_TOP3,92712,selected,47520,2024-11-26T00:10:00.000000000,0.29135535844429156
F_TOP3,92712,selected,47664,2024-11-27T00:10:00.000000000,0.21910127432323656
F_TOP3,92712,selected,47808,2024-11-28T00:10:00.000000000,0.24867791104926407
F_TOP3,92712,selected,47952,2024-11-29T00:10:00.000000000,0.17041651117309908
F_TOP3,92712,selected,48096,2024-11-30T00:10:00.000000000,0.1508162464138483
F_TOP3,92712,selected,48240,2024-12-01T00:10:00.000000000,0.14518379366514253
F_TOP3,92712,selected,48384,2024-12-02T00:10:00.000000000,0.15133326252922594
F_TOP3,92712,selected,48528,2024-12-03T00:10:00.000000000,0.17511131178686765
F_TOP3,92712,selected,48672,2024-12-04T00:10:00.000000000,0.11008086334427651
F_TOP3,92712,selected,48816,2024-12-05T00:10:00.000000000,0.21692508497094623
F_TOP3,92712,selected,48960,2024-12-06T00:10:00.000000000,0.2737351109596901
F_TOP3,92712,selected,49104,2024-12-07T00:10:00.000000000,0.24168323247235435
F_TOP3,92712,selected,49248,2024-12-08T00:10:00.000000000,0.2660382784383932
F_TOP3,92712,selected,49392,2024-12-09T00:10:00.000000000,0.18539703102091218
F_TOP3,92712,selected,49536,2024-12-10T00:10:00.000000000,0.13033164643158268
F_TOP3,92712,selected,49680,2024-12-11T00:10:00.000000000,0.14446309694925102
F_TOP3,92712,selected,49824,2024-12-12T00:10:00.000000000,0.10452145081615252
F_TOP3,92712,selected,49968,2024-12-13T00:10:00.000000000,0.12135117126760625
F_TOP3,92712,selected,50112,2024-12-14T00:10:00.000000000,0.11384129726150627
F_TOP3,92712,selected,50256,2024-12-15T00:10:00.000000000,0.1914583549927606
F_TOP3,92712,selected,50400,2024-12-16T00:10:00.000000000,0.161581941778824
F_TOP3,92712,selected,50544,2024-12-17T00:10:00.000000000,0.09098591191810093
F_TOP3,92712,selected,50688,2024-12-18T00:10:00.000000000,0.31603837207192836
F_TOP3,92712,selected,50832,2024-12-19T00:10:00.000000000,0.3061870932387475
F_TOP3,92712,selected,50976,2024-12-20T00:10:00.000000000,0.11859920353985143
F_TOP3,92712,selected,51120,2024-12-21T00:10:00.000000000,0.28950248715939153
F_TOP3,92712,selected,51264,2024-12-22T00:10:00.000000000,0.2628536431743048
F_TOP3,92712,selected,51408,2024-12-23T00:10:00.000000000,0.14334382731264222
F_TOP3,92712,selected,51552,2024-12-24T00:10:00.000000000,0.11901582789001655
F_TOP3,92712,selected,51696,2024-12-25T00:10:00.000000000,0.13844991433239398
F_TOP3,92712,selected,51840,2024-12-26T00:10:00.000000000,0.15353422294780536
F_TOP3,92712,selected,51984,2024-12-27T00:10:00.000000000,0.19321514404068646
F_TOP3,92712,selected,52128,2024-12-28T00:10:00.000000000,0.13839010352231118
F_TOP3,92712,selected,52272,2024-12-29T00:10:00.000000000,0.16408922908146995
F_TOP3,92712,selected,52416,2024-12-30T00:10:00.000000000,0.13816899922149478
F_TOP3,92712,selected,52560,2024-12-31T00:10:00.000000000,0.11647783302382922
E_EMLOC,92712,selected,42048,2024-10-19T00:10:00.000000000,0.13122074775085468
E_EMLOC,92712,selected,42192,2024-10-20T00:10:00.000000000,0.10168671016315566
E_EMLOC,92712,selected,42336,2024-10-21T00:10:00.000000000,0.11102218659938747
E_EMLOC,92712,selected,42480,2024-10-22T00:10:00.000000000,0.2633534210975461
E_EMLOC,92712,selected,42624,2024-10-23T00:10:00.000000000,0.13427725984832933
E_EMLOC,92712,selected,42768,2024-10-24T00:10:00.000000000,0.18532138568954917
E_EMLOC,92712,selected,42912,2024-10-25T00:10:00.000000000,0.11824694710482059
E_EMLOC,92712,selected,43056,2024-10-26T00:10:00.000000000,0.12995189883417724
E_EMLOC,92712,selected,43200,2024-10-27T00:10:00.000000000,0.1307916197670049
E_EMLOC,92712,selected,43344,2024-10-28T00:10:00.000000000,0.11953702662046972
E_EMLOC,92712,selected,43488,2024-10-29T00:10:00.000000000,0.15296715692157895
E_EMLOC,92712,selected,43632,2024-10-30T00:10:00.000000000,0.14916071792991975
E_EMLOC,92712,selected,43776,2024-10-31T00:10:00.000000000,0.12110183393072632
E_EMLOC,92712,selected,43920,2024-11-01T00:10:00.000000000,0.13273292170237938
E_EMLOC,92712,selected,44064,2024-11-02T00:10:00.000000000,0.3463352385287039
E_EMLOC,92712,selected,44208,2024-11-03T00:10:00.000000000,0.15838801063228886
E_EMLOC,92712,selected,44352,2024-11-04T00:10:00.000000000,0.18963557362674788
E_EMLOC,92712,selected,44496,2024-11-05T00:10:00.000000000,0.11803929605912857
E_EMLOC,92712,selected,44640,2024-11-06T00:10:00.000000000,0.1984518710208839
E_EMLOC,92712,selected,44784,2024-11-07T00:10:00.000000000,0.1999880322913452
E_EMLOC,92712,selected,44928,2024-11-08T00:10:00.000000000,0.1355660607000157
E_EMLOC,92712,selected,45072,2024-11-09T00:10:00.000000000,0.19795878416629747
E_EMLOC,92712,selected,45216,2024-11-10T00:10:00.000000000,0.13373229136814063
E_EMLOC,92712,selected,45360,2024-11-11T00:10:00.000000000,0.20534519427348685
E_EMLOC,92712,selected,45504,2024-11-12T00:10:00.000000000,0.21858638154698398
E_EMLOC,92712,selected,45648,2024-11-13T00:10:00.000000000,0.11430627758427146
E_EMLOC,92712,selected,45792,2024-11-14T00:10:00.000000000,0.19968797182456058
E_EMLOC,92712,selected,45936,2024-11-15T00:10:00.000000000,0.12472844378927997
E_EMLOC,92712,selected,46080,2024-11-16T00:10:00.000000000,0.13352001257846496
E_EMLOC,92712,selected,46224,2024-11-17T00:10:00.000000000,0.15375820253081737
E_EMLOC,92712,selected,46368,2024-11-18T00:10:00.000000000,0.1613205037777838
E_EMLOC,92712,selected,46512,2024-11-19T00:10:00.000000000,0.4641388493379677
E_EMLOC,92712,selected,46656,2024-11-20T00:10:00.000000000,0.14532969316886143
E_EMLOC,92712,selected,46800,2024-11-21T00:10:00.000000000,0.16966220117182637
E_EMLOC,92712,selected,46944,2024-11-22T00:10:00.000000000,0.18683492000849508
E_EMLOC,92712,selected,47088,2024-11-23T00:10:00.000000000,0.1983227520609401
E_EMLOC,92712,selected,47232,2024-11-24T00:10:00.000000000,0.3157283712706442
E_EMLOC,92712,selected,47376,2024-11-25T00:10:00.000000000,0.18143268913925775
E_EMLOC,92712,selected,47520,2024-11-26T00:10:00.000000000,0.28104458700167645
E_EMLOC,92712,selected,47664,2024-11-27T00:10:00.000000000,0.21741578868622438
E_EMLOC,92712,selected,47808,2024-11-28T00:10:00.000000000,0.27021823221412217
E_EMLOC,92712,selected,47952,2024-11-29T00:10:00.000000000,0.17397248660885417
E_EMLOC,92712,selected,48096,2024-11-30T00:10:00.000000000,0.15911912728903874
E_EMLOC,92712,selected,48240,2024-12-01T00:10:00.000000000,0.12763287509838928
E_EMLOC,92712,selected,48384,2024-12-02T00:10:00.000000000,0.1517990657354967
E_EMLOC,92712,selected,48528,2024-12-03T00:10:00.000000000,0.18324393443555503
E_EMLOC,92712,selected,48672,2024-12-04T00:10:00.000000000,0.11212804143924389
E_EMLOC,92712,selected,48816,2024-12-05T00:10:00.000000000,0.2235310007528929
E_EMLOC,92712,selected,48960,2024-12-06T00:10:00.000000000,0.2744100997669839
E_EMLOC,92712,selected,49104,2024-12-07T00:10:00.000000000,0.25020578062538207
E_EMLOC,92712,selected,49248,2024-12-08T00:10:00.000000000,0.27172437648615116
E_EMLOC,92712,selected,49392,2024-12-09T00:10:00.000000000,0.19931777315772387
E_EMLOC,92712,selected,49536,2024-12-10T00:10:00.000000000,0.12262899178197438
E_EMLOC,92712,selected,49680,2024-12-11T00:10:00.000000000,0.1499456321700569
E_EMLOC,92712,selected,49824,2024-12-12T00:10:00.000000000,0.10252721152985288
E_EMLOC,92712,selected,49968,2024-12-13T00:10:00.000000000,0.12047125291391242
E_EMLOC,92712,selected,50112,2024-12-14T00:10:00.000000000,0.12290656238544188
E_EMLOC,92712,selected,50256,2024-12-15T00:10:00.000000000,0.18021666993487886
E_EMLOC,92712,selected,50400,2024-12-16T00:10:00.000000000,0.15934191135394674
E_EMLOC,92712,selected,50544,2024-12-17T00:10:00.000000000,0.09357910705033382
E_EMLOC,92712,selected,50688,2024-12-18T00:10:00.000000000,0.3085220826964317
E_EMLOC,92712,selected,50832,2024-12-19T00:10:00.000000000,0.29336667012986695
E_EMLOC,92712,selected,50976,2024-12-20T00:10:00.000000000,0.11491106817503446
E_EMLOC,92712,selected,51120,2024-12-21T00:10:00.000000000,0.27833656465572837
E_EMLOC,92712,selected,51264,2024-12-22T00:10:00.000000000,0.2621791638961851
E_EMLOC,92712,selected,51408,2024-12-23T00:10:00.000000000,0.1356632291908729
E_EMLOC,92712,selected,51552,2024-12-24T00:10:00.000000000,0.11555775019102893
E_EMLOC,92712,selected,51696,2024-12-25T00:10:00.000000000,0.13176063432644997
E_EMLOC,92712,selected,51840,2024-12-26T00:10:00.000000000,0.159725751480752
E_EMLOC,92712,selected,51984,2024-12-27T00:10:00.000000000,0.17801732956968058
E_EMLOC,92712,selected,52128,2024-12-28T00:10:00.000000000,0.1518196126839094
E_EMLOC,92712,selected,52272,2024-12-29T00:10:00.000000000,0.1635130101658803
E_EMLOC,92712,selected,52416,2024-12-30T00:10:00.000000000,0.13295751112649537
E_EMLOC,92712,selected,52560,2024-12-31T00:10:00.000000000,0.11406799717386236
E_DELTA,92712,selected,42048,2024-10-19T00:10:00.000000000,0.1318225493519283
E_DELTA,92712,selected,42192,2024-10-20T00:10:00.000000000,0.10240887737640192
E_DELTA,92712,selected,42336,2024-10-21T00:10:00.000000000,0.11142614854292307
E_DELTA,92712,selected,42480,2024-10-22T00:10:00.000000000,0.26232170912634495
E_DELTA,92712,selected,42624,2024-10-23T00:10:00.000000000,0.1342170325016967
E_DELTA,92712,selected,42768,2024-10-24T00:10:00.000000000,0.1808342529423752
E_DELTA,92712,selected,42912,2024-10-25T00:10:00.000000000,0.11551479671909745
E_DELTA,92712,selected,43056,2024-10-26T00:10:00.000000000,0.13013279940767036
E_DELTA,92712,selected,43200,2024-10-27T00:10:00.000000000,0.12941089143450177
E_DELTA,92712,selected,43344,2024-10-28T00:10:00.000000000,0.11954627878931894
E_DELTA,92712,selected,43488,2024-10-29T00:10:00.000000000,0.15415478147565137
E_DELTA,92712,selected,43632,2024-10-30T00:10:00.000000000,0.14898491230463562
E_DELTA,92712,selected,43776,2024-10-31T00:10:00.000000000,0.1201038399790666
E_DELTA,92712,selected,43920,2024-11-01T00:10:00.000000000,0.13588330818156047
E_DELTA,92712,selected,44064,2024-11-02T00:10:00.000000000,0.3443208677803494
E_DELTA,92712,selected,44208,2024-11-03T00:10:00.000000000,0.1590334174134763
E_DELTA,92712,selected,44352,2024-11-04T00:10:00.000000000,0.19159844193720071
E_DELTA,92712,selected,44496,2024-11-05T00:10:00.000000000,0.11883771030339324
E_DELTA,92712,selected,44640,2024-11-06T00:10:00.000000000,0.19994059006705836
E_DELTA,92712,selected,44784,2024-11-07T00:10:00.000000000,0.1993816515700554
E_DELTA,92712,selected,44928,2024-11-08T00:10:00.000000000,0.1366119399521096
E_DELTA,92712,selected,45072,2024-11-09T00:10:00.000000000,0.19736842311306038
E_DELTA,92712,selected,45216,2024-11-10T00:10:00.000000000,0.13627276904172625
E_DELTA,92712,selected,45360,2024-11-11T00:10:00.000000000,0.20720336609709256
E_DELTA,92712,selected,45504,2024-11-12T00:10:00.000000000,0.2228190300636404
E_DELTA,92712,selected,45648,2024-11-13T00:10:00.000000000,0.11734932287809166
E_DELTA,92712,selected,45792,2024-11-14T00:10:00.000000000,0.20008092130606844
E_DELTA,92712,selected,45936,2024-11-15T00:10:00.000000000,0.12622527154565866
E_DELTA,92712,selected,46080,2024-11-16T00:10:00.000000000,0.13696591108117984
E_DELTA,92712,selected,46224,2024-11-17T00:10:00.000000000,0.1545117360782243
E_DELTA,92712,selected,46368,2024-11-18T00:10:00.000000000,0.16129174771123833
E_DELTA,92712,selected,46512,2024-11-19T00:10:00.000000000,0.46063955517819
E_DELTA,92712,selected,46656,2024-11-20T00:10:00.000000000,0.14841084674960053
E_DELTA,92712,selected,46800,2024-11-21T00:10:00.000000000,0.17329349748442116
E_DELTA,92712,selected,46944,2024-11-22T00:10:00.000000000,0.18328414028914772
E_DELTA,92712,selected,47088,2024-11-23T00:10:00.000000000,0.19140068075604164
E_DELTA,92712,selected,47232,2024-11-24T00:10:00.000000000,0.3088640469321266
E_DELTA,92712,selected,47376,2024-11-25T00:10:00.000000000,0.17967416510576212
E_DELTA,92712,selected,47520,2024-11-26T00:10:00.000000000,0.2908782666691754
E_DELTA,92712,selected,47664,2024-11-27T00:10:00.000000000,0.21533494307882775
E_DELTA,92712,selected,47808,2024-11-28T00:10:00.000000000,0.2659693405370005
E_DELTA,92712,selected,47952,2024-11-29T00:10:00.000000000,0.17611130422143878
E_DELTA,92712,selected,48096,2024-11-30T00:10:00.000000000,0.15539663187398237
E_DELTA,92712,selected,48240,2024-12-01T00:10:00.000000000,0.1321730478617379
E_DELTA,92712,selected,48384,2024-12-02T00:10:00.000000000,0.15006769038959536
E_DELTA,92712,selected,48528,2024-12-03T00:10:00.000000000,0.18070964793558222
E_DELTA,92712,selected,48672,2024-12-04T00:10:00.000000000,0.11282697646789897
E_DELTA,92712,selected,48816,2024-12-05T00:10:00.000000000,0.21983901934781774
E_DELTA,92712,selected,48960,2024-12-06T00:10:00.000000000,0.2682748884213181
E_DELTA,92712,selected,49104,2024-12-07T00:10:00.000000000,0.24802924063286166
E_DELTA,92712,selected,49248,2024-12-08T00:10:00.000000000,0.2699728398745669
E_DELTA,92712,selected,49392,2024-12-09T00:10:00.000000000,0.19953865709747673
E_DELTA,92712,selected,49536,2024-12-10T00:10:00.000000000,0.12445488987678839
E_DELTA,92712,selected,49680,2024-12-11T00:10:00.000000000,0.15026161664926221
E_DELTA,92712,selected,49824,2024-12-12T00:10:00.000000000,0.10269863923074507
E_DELTA,92712,selected,49968,2024-12-13T00:10:00.000000000,0.12010042234992908
E_DELTA,92712,selected,50112,2024-12-14T00:10:00.000000000,0.12334237630694046
E_DELTA,92712,selected,50256,2024-12-15T00:10:00.000000000,0.18361745787197567
E_DELTA,92712,selected,50400,2024-12-16T00:10:00.000000000,0.16228383719634512
E_DELTA,92712,selected,50544,2024-12-17T00:10:00.000000000,0.09313185540880686
E_DELTA,92712,selected,50688,2024-12-18T00:10:00.000000000,0.3100635546046791
E_DELTA,92712,selected,50832,2024-12-19T00:10:00.000000000,0.29444988492795665
E_DELTA,92712,selected,50976,2024-12-20T00:10:00.000000000,0.11646152348348668
E_DELTA,92712,selected,51120,2024-12-21T00:10:00.000000000,0.2763798284933744
E_DELTA,92712,selected,51264,2024-12-22T00:10:00.000000000,0.25664024530092244
E_DELTA,92712,selected,51408,2024-12-23T00:10:00.000000000,0.13887508596017376
E_DELTA,92712,selected,51552,2024-12-24T00:10:00.000000000,0.11640097604346382
E_DELTA,92712,selected,51696,2024-12-25T00:10:00.000000000,0.13249086159473597
E_DELTA,92712,selected,51840,2024-12-26T00:10:00.000000000,0.16246276475138405
E_DELTA,92712,selected,51984,2024-12-27T00:10:00.000000000,0.18304957786578688
E_DELTA,92712,selected,52128,2024-12-28T00:10:00.000000000,0.14769572166390402
E_DELTA,92712,selected,52272,2024-12-29T00:10:00.000000000,0.16536894671185282
E_DELTA,92712,selected,52416,2024-12-30T00:10:00.000000000,0.13207385669928187
E_DELTA,92712,selected,52560,2024-12-31T00:10:00.000000000,0.113297130807736
E_VALUE_DELTA,92712,selected,42048,2024-10-19T00:10:00.000000000,0.12823277113979673
E_VALUE_DELTA,92712,selected,42192,2024-10-20T00:10:00.000000000,0.10119528659428263
E_VALUE_DELTA,92712,selected,42336,2024-10-21T00:10:00.000000000,0.1133073904130035
E_VALUE_DELTA,92712,selected,42480,2024-10-22T00:10:00.000000000,0.26374117139293973
E_VALUE_DELTA,92712,selected,42624,2024-10-23T00:10:00.000000000,0.13800969886825515
E_VALUE_DELTA,92712,selected,42768,2024-10-24T00:10:00.000000000,0.17739830637434337
E_VALUE_DELTA,92712,selected,42912,2024-10-25T00:10:00.000000000,0.11282508148610895
E_VALUE_DELTA,92712,selected,43056,2024-10-26T00:10:00.000000000,0.1282634741401587
E_VALUE_DELTA,92712,selected,43200,2024-10-27T00:10:00.000000000,0.1312881116586983
E_VALUE_DELTA,92712,selected,43344,2024-10-28T00:10:00.000000000,0.1186765344077713
E_VALUE_DELTA,92712,selected,43488,2024-10-29T00:10:00.000000000,0.15493520739087327
E_VALUE_DELTA,92712,selected,43632,2024-10-30T00:10:00.000000000,0.14732783893193963
E_VALUE_DELTA,92712,selected,43776,2024-10-31T00:10:00.000000000,0.11951932732672868
E_VALUE_DELTA,92712,selected,43920,2024-11-01T00:10:00.000000000,0.13408793935278973
E_VALUE_DELTA,92712,selected,44064,2024-11-02T00:10:00.000000000,0.3333232692139195
E_VALUE_DELTA,92712,selected,44208,2024-11-03T00:10:00.000000000,0.1578433039104051
E_VALUE_DELTA,92712,selected,44352,2024-11-04T00:10:00.000000000,0.19920994926822969
E_VALUE_DELTA,92712,selected,44496,2024-11-05T00:10:00.000000000,0.11957994339019558
E_VALUE_DELTA,92712,selected,44640,2024-11-06T00:10:00.000000000,0.19888555666103608
E_VALUE_DELTA,92712,selected,44784,2024-11-07T00:10:00.000000000,0.20245950291723125
E_VALUE_DELTA,92712,selected,44928,2024-11-08T00:10:00.000000000,0.13726303240215904
E_VALUE_DELTA,92712,selected,45072,2024-11-09T00:10:00.000000000,0.19556172252396886
E_VALUE_DELTA,92712,selected,45216,2024-11-10T00:10:00.000000000,0.1312684147732006
E_VALUE_DELTA,92712,selected,45360,2024-11-11T00:10:00.000000000,0.2034009773917231
E_VALUE_DELTA,92712,selected,45504,2024-11-12T00:10:00.000000000,0.2267206047167812
E_VALUE_DELTA,92712,selected,45648,2024-11-13T00:10:00.000000000,0.11965697442982719
E_VALUE_DELTA,92712,selected,45792,2024-11-14T00:10:00.000000000,0.2012613527766272
E_VALUE_DELTA,92712,selected,45936,2024-11-15T00:10:00.000000000,0.1274681532752386
E_VALUE_DELTA,92712,selected,46080,2024-11-16T00:10:00.000000000,0.13868531290011749
E_VALUE_DELTA,92712,selected,46224,2024-11-17T00:10:00.000000000,0.1521137937252559
E_VALUE_DELTA,92712,selected,46368,2024-11-18T00:10:00.000000000,0.15980876414625916
E_VALUE_DELTA,92712,selected,46512,2024-11-19T00:10:00.000000000,0.4600300918401556
E_VALUE_DELTA,92712,selected,46656,2024-11-20T00:10:00.000000000,0.15351522234589238
E_VALUE_DELTA,92712,selected,46800,2024-11-21T00:10:00.000000000,0.17718305893553424
E_VALUE_DELTA,92712,selected,46944,2024-11-22T00:10:00.000000000,0.1836239465323977
E_VALUE_DELTA,92712,selected,47088,2024-11-23T00:10:00.000000000,0.18856348066764558
E_VALUE_DELTA,92712,selected,47232,2024-11-24T00:10:00.000000000,0.3020797276217896
E_VALUE_DELTA,92712,selected,47376,2024-11-25T00:10:00.000000000,0.1781540986587419
E_VALUE_DELTA,92712,selected,47520,2024-11-26T00:10:00.000000000,0.28722393537469976
E_VALUE_DELTA,92712,selected,47664,2024-11-27T00:10:00.000000000,0.21508573342699067
E_VALUE_DELTA,92712,selected,47808,2024-11-28T00:10:00.000000000,0.26451868756689034
E_VALUE_DELTA,92712,selected,47952,2024-11-29T00:10:00.000000000,0.17823101008612377
E_VALUE_DELTA,92712,selected,48096,2024-11-30T00:10:00.000000000,0.15227358463115034
E_VALUE_DELTA,92712,selected,48240,2024-12-01T00:10:00.000000000,0.13876355140079324
E_VALUE_DELTA,92712,selected,48384,2024-12-02T00:10:00.000000000,0.1482863865300986
E_VALUE_DELTA,92712,selected,48528,2024-12-03T00:10:00.000000000,0.177380107482269
E_VALUE_DELTA,92712,selected,48672,2024-12-04T00:10:00.000000000,0.11321758037556733
E_VALUE_DELTA,92712,selected,48816,2024-12-05T00:10:00.000000000,0.21851663267823765
E_VALUE_DELTA,92712,selected,48960,2024-12-06T00:10:00.000000000,0.2609501142739863
E_VALUE_DELTA,92712,selected,49104,2024-12-07T00:10:00.000000000,0.2499497286796928
E_VALUE_DELTA,92712,selected,49248,2024-12-08T00:10:00.000000000,0.2690387359161819
E_VALUE_DELTA,92712,selected,49392,2024-12-09T00:10:00.000000000,0.19789405839787397
E_VALUE_DELTA,92712,selected,49536,2024-12-10T00:10:00.000000000,0.12520656614918155
E_VALUE_DELTA,92712,selected,49680,2024-12-11T00:10:00.000000000,0.14983305588695184
E_VALUE_DELTA,92712,selected,49824,2024-12-12T00:10:00.000000000,0.10505551599379052
E_VALUE_DELTA,92712,selected,49968,2024-12-13T00:10:00.000000000,0.11927256903214903
E_VALUE_DELTA,92712,selected,50112,2024-12-14T00:10:00.000000000,0.12005642398397498
E_VALUE_DELTA,92712,selected,50256,2024-12-15T00:10:00.000000000,0.1842429144782987
E_VALUE_DELTA,92712,selected,50400,2024-12-16T00:10:00.000000000,0.16163716505604142
E_VALUE_DELTA,92712,selected,50544,2024-12-17T00:10:00.000000000,0.09253730488671792
E_VALUE_DELTA,92712,selected,50688,2024-12-18T00:10:00.000000000,0.31279451033258543
E_VALUE_DELTA,92712,selected,50832,2024-12-19T00:10:00.000000000,0.29417373934581803
E_VALUE_DELTA,92712,selected,50976,2024-12-20T00:10:00.000000000,0.11698147175512885
E_VALUE_DELTA,92712,selected,51120,2024-12-21T00:10:00.000000000,0.28100027379545944
E_VALUE_DELTA,92712,selected,51264,2024-12-22T00:10:00.000000000,0.2637889924278453
E_VALUE_DELTA,92712,selected,51408,2024-12-23T00:10:00.000000000,0.1422658482701176
E_VALUE_DELTA,92712,selected,51552,2024-12-24T00:10:00.000000000,0.11616798141856503
E_VALUE_DELTA,92712,selected,51696,2024-12-25T00:10:00.000000000,0.13008103508903476
